shortcode,date,title,price_mxn,price_usd,is_sold,caption_preview,url
CVGy-jFr5X_,2021-10-16,Paul Reed Smith PRS Wood Library 408 Brazilian Rosewood - Orange Fade,89999,,NO,guitarshome   232w Paul Reed Smith PRS Wood Library 408 Brazilian Rosewood - Ora,https://www.instagram.com/p/CVGy-jFr5X_/
CVGABrdLUf0,2021-10-16,Paul Reed Smith PRS 35th Anniversary S2 Custom 24 - Burnt Amber,32999,,NO,guitarshome   233w Paul Reed Smith PRS 35th Anniversary S2 Custom 24 - Burnt Amb,https://www.instagram.com/p/CVGABrdLUf0/
CVEWHB-rNnE,2021-10-15,Suhr Custom Classic Standard Quilt Top - Trans Amber Honey,61999,,NO,guitarshome   233w Suhr Custom Classic Standard Quilt Top - Trans Amber Honey  *,https://www.instagram.com/p/CVEWHB-rNnE/
CVDf0qOrGXc,2021-10-15,New Paul Reed Smith PRS SE Zach Myers - Trampas Green,18999,,NO,guitarshome   233w New Paul Reed Smith PRS SE Zach Myers - Trampas Green  *** $1,https://www.instagram.com/p/CVDf0qOrGXc/
CVB66XCLyxX,2021-10-15,Fender Stratocaster Custom Shop 1957 Limited Edition Journeyman Relic Collection - Custom Built,75999,,NO,guitarshome   233w Fender Stratocaster Custom Shop 1957 Limited Edition Journeym,https://www.instagram.com/p/CVB66XCLyxX/
CVA4l7YLn4g,2021-10-14,Duesenberg Caribou - Narvik Blue,45999,,NO,"guitarshome   233w Duesenberg Caribou - Narvik Blue  *** $45,999 ***  Visita WWW",https://www.instagram.com/p/CVA4l7YLn4g/
CV8Vb0QLvZf,2021-11-06,Fender Stratocaster Custom Shop Artisan Claro Walnut,71999,,NO,guitarshome   230w Fender Stratocaster Custom Shop Artisan Claro Walnut  *** $71,https://www.instagram.com/p/CV8Vb0QLvZf/
CV6n8ZXrRHm,2021-11-06,Charvel San Dimas 1996 Custom Mahogany Honduras & Birdseye Maple Neck,34999,,NO,guitarshome   230w Charvel San Dimas 1996 Custom Mahogany Honduras & Birdseye Ma,https://www.instagram.com/p/CV6n8ZXrRHm/
CV5xx4jLTse,2021-11-05,Paul Reed Smith PRS Wood Library McCarty 594 Singlecut - Goldtop,86999,,NO,guitarshome   230w Paul Reed Smith PRS Wood Library McCarty 594 Singlecut - Gold,https://www.instagram.com/p/CV5xx4jLTse/
CV3ZNyIvLuG,2021-11-04,Paul Reed Smith PRS Custom 22 2007 - Ruby Red,48999,,NO,"guitarshome   230w Paul Reed Smith PRS Custom 22 2007 - Ruby Red  *** $48,999 **",https://www.instagram.com/p/CV3ZNyIvLuG/
CV35O95ruRx,2021-11-05,Taylor 614ce Grand Auditorium - Natural – - Ebony Fretboard and Figured Maple back & sides,59999,,NO,guitarshome   230w Taylor 614ce Grand Auditorium - Natural   - Ebony Fretboard a,https://www.instagram.com/p/CV35O95ruRx/
CV-y7Cor27j,2021-11-07,Gibson Les Paul Custom Shop Collector's Choice Waddy Wachtel 1960,149999,,NO,guitarshome   229w Gibson Les Paul Custom Shop Collector's Choice #14 Waddy Wach,https://www.instagram.com/p/CV-y7Cor27j/
CUyO0Wprf8E,2021-10-08,James Trussart Cream On Black Skulls Deluxe Steelcaster,74999,,NO,guitarshome   234w James Trussart Cream On Black Skulls Deluxe Steelcaster  *** ,https://www.instagram.com/p/CUyO0Wprf8E/
CUxg11LrjQx,2021-10-08,Paul Reed Smith PRS Custom 24 Wood Library Brazilian Rosewood Quilt 10 Top - McCarty Smokeburst,85999,,NO,guitarshome   234w Paul Reed Smith PRS Custom 24 Wood Library Brazilian Rosewood,https://www.instagram.com/p/CUxg11LrjQx/
CUwMGm3tIgt,2021-10-08,Paul Reed Smith PRS Studio Charcoal Burst,57999,,NO,"guitarshome   234w Paul Reed Smith PRS Studio Charcoal Burst  *** $57,999 ***  W",https://www.instagram.com/p/CUwMGm3tIgt/
CUu8plOrXVi,2021-10-07,Gibson Custom Shop Peter Frampton Les Paul Custom 1954 (Phenix) - Ebony,131999,,NO,guitarshome   234w Gibson Custom Shop Peter Frampton Les Paul Custom 1954 (Pheni,https://www.instagram.com/p/CUu8plOrXVi/
CUtPm8yLeI7,2021-10-07,"Paul Reed Smith ""PRS"" Wood Library 10 top 509 Torrified Maple Neck - 2020 Natural Black Fade",95999,,NO,"guitarshome   234w Paul Reed Smith ""PRS"" Wood Library 10 top 509 Torrified Maple",https://www.instagram.com/p/CUtPm8yLeI7/
CUsVLbhLGTV,2021-10-06,Gibson Les Paul Historic 1957 Custom Shop R7 '57 2006 - Goldtop,77999,,NO,guitarshome   234w Gibson Les Paul Historic 1957 Custom Shop R7 '57 2006 - Goldt,https://www.instagram.com/p/CUsVLbhLGTV/
CUqWHFTLpUV,2021-10-05,Paul Reed Smith PRS Hollowbody II Piezo Artist Double 10 top & Back - Charcoal,91999,,NO,guitarshome   234w Paul Reed Smith PRS Hollowbody II Piezo Artist Double 10 top ,https://www.instagram.com/p/CUqWHFTLpUV/
CUoNphzrR26,2021-10-05,Paul Reed Smith PRS Wood Library Custom 22 Semi-Hollow Limited - Charcoal Purple,91999,,NO,guitarshome   234w Paul Reed Smith PRS Wood Library Custom 22 Semi-Hollow Limite,https://www.instagram.com/p/CUoNphzrR26/
CUlnA9HrOie,2021-10-04,Paul Reed Smith PRS Studio - Eriza Verde,55999,,NO,"guitarshome   234w Paul Reed Smith PRS Studio - Eriza Verde  *** $55,999 ***  Vi",https://www.instagram.com/p/CUlnA9HrOie/
CUlBqfgrfqk,2021-10-03,Paul Reed Smith PRS Wood library Custom 22 Quilt 10 Top - Obsidian,,,NO,guitarshome   234w Paul Reed Smith PRS Wood library Custom 22 Quilt 10 Top - Obs,https://www.instagram.com/p/CUlBqfgrfqk/
CUiG1UWrEQV,2021-10-02,Paul Reed Smith PRS Wood library Custom 24 One piece Quilt 10 Top - Satin Blue River,85999,,NO,guitarshome   235w Paul Reed Smith PRS Wood library Custom 24 One piece Quilt 10,https://www.instagram.com/p/CUiG1UWrEQV/
CUgL51Nrq-U,2021-10-01,Paul Reed Smith PRS Wood Library Custom 24 Quilt 10 Top - Faded Whale Blue,91999,,NO,guitarshome   235w Paul Reed Smith PRS Wood Library Custom 24 Quilt 10 Top - Fad,https://www.instagram.com/p/CUgL51Nrq-U/
CUfpIaiLbeV,2021-10-01,Taylor Builder's Edition 517e Grand Pacific V-Class Left Handed 2019 - Wild Honey Burst,59999,,NO,guitarshome   235w Taylor Builder's Edition 517e Grand Pacific V-Class Left Hand,https://www.instagram.com/p/CUfpIaiLbeV/
CUdCpLpr0pi,2021-09-30,Paul Reed Smith PRS Wood Library Special 22 - Seafoam Green 2019,93999,,NO,guitarshome   235w Paul Reed Smith PRS Wood Library Special 22 - Seafoam Green 2,https://www.instagram.com/p/CUdCpLpr0pi/
CUap_1mL43H,2021-09-29,Paul Reed Smith PRS Wood Library P245 Single Cut Limited Piezo 10 Top - Honey,85999,,NO,guitarshome   235w Paul Reed Smith PRS Wood Library P245 Single Cut Limited Piez,https://www.instagram.com/p/CUap_1mL43H/
CU_ehBDLoQ8,2021-10-14,Taylor 520e Limited Edition Tropical Mahogany - Shaded Edge burst,,,NO,guitarshome   233w Taylor 520e Limited Edition Tropical Mahogany - Shaded Edge b,https://www.instagram.com/p/CU_ehBDLoQ8/
CUXxXWorRp6,2021-09-28,Paul Reed Smith PRS Wood Library MCcarty Sc594 Quilt 10 Top,91999,,NO,guitarshome   235w Paul Reed Smith PRS Wood Library MCcarty Sc594 Quilt 10 Top  ,https://www.instagram.com/p/CUXxXWorRp6/
CUWGuFjr4yl,2021-09-28,Gibson Les Paul Standard '50s 2020 - Heritage Cherry Sunburst,,,NO,guitarshome   235w Gibson Les Paul Standard '50s 2020 - Heritage Cherry Sunburst,https://www.instagram.com/p/CUWGuFjr4yl/
CUVQrN-L-Kw,2021-09-27,Suhr Classic Antique Custom Black Extra Heavy Aging,69999,,NO,"guitarshome   235w Suhr Classic Antique Custom Black Extra Heavy Aging  *** $69,",https://www.instagram.com/p/CUVQrN-L-Kw/
CUOaG5crMv-,2021-09-25,Yamaha SC600 1980s Red,19999,,NO,"guitarshome   236w Yamaha SC600 1980s Red  *** $19,999 ***  Visita WWW.GUITARS-H",https://www.instagram.com/p/CUOaG5crMv-/
CUNf_paL84I,2021-09-24,Fender Telecaster Thinline Custom Shop 50's Tv Jones - Olympic White Gold,79999,,NO,guitarshome   236w Fender Telecaster Thinline Custom Shop 50's Tv Jones - Olympi,https://www.instagram.com/p/CUNf_paL84I/
CUL_p0WrqWt,2021-09-24,Fender Stratocaster Custom Shop Artisan Spalted Maple,79999,,NO,guitarshome   236w Fender Stratocaster Custom Shop Artisan Spalted Maple  *** $7,https://www.instagram.com/p/CUL_p0WrqWt/
CUK7FHjrrPy,2021-09-23,Gibson Les Paul Historic 1958 Custom Shop '58 R8 - Bourbon Burst,89999,,NO,guitarshome   236w Gibson Les Paul Historic 1958 Custom Shop '58 R8 - Bourbon Bu,https://www.instagram.com/p/CUK7FHjrrPy/
CUJOt8wLAiT,2021-09-23,Paul Reed Smith PRS Wood Library DGT Dave Grissom Trem Brazilian Rosewood 2021 - Goldtop,,,NO,guitarshome   236w Paul Reed Smith PRS Wood Library DGT Dave Grissom Trem Brazil,https://www.instagram.com/p/CUJOt8wLAiT/
CUJFnIkLbMP,2021-09-22,Fender Stratocaster 60th Anniversary Commemorative Sunburst,31999,,NO,guitarshome   236w Fender Stratocaster 60th Anniversary Commemorative Sunburst  ,https://www.instagram.com/p/CUJFnIkLbMP/
CUGc5fbrsmG,2021-09-21,Paul Reed Smith PRS DGT Dave Grissom Trem - Antique White,71999,,NO,guitarshome   236w Paul Reed Smith PRS DGT Dave Grissom Trem - Antique White  **,https://www.instagram.com/p/CUGc5fbrsmG/
CUF4Dj-rDIB,2021-09-21,Taylor 716ce Grand Symphony - Natural,62999,,NO,"guitarshome   236w Taylor 716ce Grand Symphony - Natural  *** $62,999 ***  Visit",https://www.instagram.com/p/CUF4Dj-rDIB/
CU7zMuerpO0,2021-10-12,Paul Reed Smith PRS Wood Library Paul's Guitar Quilt Top Special Edition - Mccarty Sunburst,91999,,NO,guitarshome   233w Paul Reed Smith PRS Wood Library Paul's Guitar Quilt Top Spec,https://www.instagram.com/p/CU7zMuerpO0/
CU5bG2FLWJf,2021-10-11,"Paul Reed Smith ""PRS"" Santana Retro 35th Anniversary Artist Package 2021 - Blue Fade to Violet Burst",97999,,NO,"guitarshome   233w Paul Reed Smith ""PRS"" Santana Retro 35th Anniversary Artist P",https://www.instagram.com/p/CU5bG2FLWJf/
CU3psx9rKif,2021-10-11,Gibson Les Paul 1958 Historic Custom Shop R8 '58 2016 Cherry Burst,82999,,NO,guitarshome   233w Gibson Les Paul 1958 Historic Custom Shop R8 '58 2016 Cherry ,https://www.instagram.com/p/CU3psx9rKif/
CU3LAjNL9wc,2021-10-10,Fender Telecaster Custom Shop Twisted Limited Edition Aged White Blonde,74999,,NO,guitarshome   233w Fender Telecaster Custom Shop Twisted Limited Edition Aged Wh,https://www.instagram.com/p/CU3LAjNL9wc/
CU0MsKOrejg,2021-10-09,Paul Reed Smith PRS Wood Library FatBack Custom 24 - Fire Red to Gray Black 2019,91999,,NO,guitarshome   234w Paul Reed Smith PRS Wood Library FatBack Custom 24 - Fire Red,https://www.instagram.com/p/CU0MsKOrejg/
CU0-tNULrRm,2021-10-10,Fender Stratocaster American Original '50s - Sunburst,37999,,NO,guitarshome   233w Fender Stratocaster American Original '50s - Sunburst  *** $3,https://www.instagram.com/p/CU0-tNULrRm/
CU-V3vlLKh6,2021-10-13,Fender Custom Shop Limited 50´s Rosewood Neck Journeyman Relic Telecaster Aged White Blonde,64999,,NO,guitarshome   233w Fender Custom Shop Limited 50´s Rosewood Neck Journeyman Reli,https://www.instagram.com/p/CU-V3vlLKh6/
CTz3yTHrWeW,2021-09-14,Paul Reed Smith PRS Wood Library Paul's Guitar Quilt Top Special Edition - Mccarty Sunburst,91999,,NO,guitarshome   237w Paul Reed Smith PRS Wood Library Paul's Guitar Quilt Top Spec,https://www.instagram.com/p/CTz3yTHrWeW/
CTyB4ArLkh0,2021-09-14,New Gibson Les Paul Historic 1954 Custom Shop '54 R4 2021 Goldtop,91999,,NO,guitarshome   237w New Gibson Les Paul Historic 1954 Custom Shop '54 R4 2021 Gol,https://www.instagram.com/p/CTyB4ArLkh0/
CTxJamgLSvn,2021-09-13,Fender Telecaster Artisan Custom Shop - Claro Walnut,69999,,NO,guitarshome   237w Fender Telecaster Artisan Custom Shop - Claro Walnut  *** $69,https://www.instagram.com/p/CTxJamgLSvn/
CTvcaRTrltL,2021-09-13,"Paul Reed Smith ""PRS"" Santana Retro 35th Anniversary Artist Package 2021 - Blue Fade to Violet Burst",97999,,NO,"guitarshome   237w Paul Reed Smith ""PRS"" Santana Retro 35th Anniversary Artist P",https://www.instagram.com/p/CTvcaRTrltL/
CTsQFfbrrhH,2021-09-11,Gibson Les Paul 1958 Historic Custom Shop R8 '58 2016 Cherry Burst,82999,,NO,guitarshome   238w Gibson Les Paul 1958 Historic Custom Shop R8 '58 2016 Cherry ,https://www.instagram.com/p/CTsQFfbrrhH/
CTqAi-lLToU,2021-09-10,Fender Telecaster FSR Ash Butterscotch – - Roasted Maple Neck,19999,,NO,guitarshome   238w Fender Telecaster FSR Ash Butterscotch  - Roasted Maple Neck ,https://www.instagram.com/p/CTqAi-lLToU/
CTpdzr1rV-_,2021-09-10,Fender Telecaster Custom Shop Twisted Limited Edition Aged White Blonde,74999,,NO,guitarshome   238w Fender Telecaster Custom Shop Twisted Limited Edition Aged Wh,https://www.instagram.com/p/CTpdzr1rV-_/
CTn7fzrLl9s,2021-09-10,Paul Reed Smith PRS Wood Library Fat Back Custom 24 - Fire Red to Gray Black 2019,91999,,NO,guitarshome   238w Paul Reed Smith PRS Wood Library Fat Back Custom 24 - Fire Re,https://www.instagram.com/p/CTn7fzrLl9s/
CTmwInprXvN,2021-09-09,James Trussart Cream On Black Skulls Deluxe Steelcaster,74999,,NO,guitarshome   238w James Trussart Cream On Black Skulls Deluxe Steelcaster  *** ,https://www.instagram.com/p/CTmwInprXvN/
CTkX7oWrIfr,2021-09-08,"Paul Reed Smith ""PRS"" Wood Library 10 top 509 Torrified Maple Neck - 2020 Natural Black Fade",95999,,NO,"guitarshome   238w Paul Reed Smith ""PRS"" Wood Library 10 top 509 Torrified Maple",https://www.instagram.com/p/CTkX7oWrIfr/
CTk6vA4r50X,2021-09-08,Paul Reed Smith PRS Studio Charcoal Burst,57999,,NO,"guitarshome   238w Paul Reed Smith PRS Studio Charcoal Burst  *** $57,999 ***  W",https://www.instagram.com/p/CTk6vA4r50X/
CTiZU2uL9vG,2021-09-07,Taylor 714ce - Western Sunburst,57999,,NO,"guitarshome   238w Taylor 714ce - Western Sunburst  *** $57,999 ***  Visita WWW.",https://www.instagram.com/p/CTiZU2uL9vG/
CThtrA-rPuH,2021-09-07,Gibson Les Paul Historic 1957 Custom Shop R7 '57 2006 - Goldtop,77999,,NO,guitarshome   238w Gibson Les Paul Historic 1957 Custom Shop R7 '57 2006 - Goldt,https://www.instagram.com/p/CThtrA-rPuH/
CTfH0UYLdXs,2021-09-06,Paul Reed Smith PRS Head Amp DG Custom Hand Signed by David Grissom Super Limited 6/15,69999,,NO,guitarshome   238w Paul Reed Smith PRS Head Amp DG Custom Hand Signed by David G,https://www.instagram.com/p/CTfH0UYLdXs/
CTf5XrqLarN,2021-09-06,,,,NO,,https://www.instagram.com/p/CTf5XrqLarN/
CTcrEBTreGN,2021-09-05,Paul Reed Smith PRS Studio - Eriza Verde,55999,,NO,"guitarshome   238w Paul Reed Smith PRS Studio - Eriza Verde  *** $55,999 ***  Vi",https://www.instagram.com/p/CTcrEBTreGN/
CTaAAiZrxqr,2021-09-04,Paul Reed Smith PRS Wood library Custom 24 One piece Quilt 10 Top - Satin Blue River,85999,,NO,guitarshome   239w Paul Reed Smith PRS Wood library Custom 24 One piece Quilt 10,https://www.instagram.com/p/CTaAAiZrxqr/
CTa2miiLvii,2021-09-05,Paul Reed Smith PRS Wood library Custom 22 Quilt 10 Top - Obsidian,,,NO,guitarshome   238w Paul Reed Smith PRS Wood library Custom 22 Quilt 10 Top - Obs,https://www.instagram.com/p/CTa2miiLvii/
CTYFV16reuO,2021-09-03,Paul Reed Smith PRS Wood Library Custom 24 Quilt 10 Top - Faded Whale Blue,91999,,NO,guitarshome   239w Paul Reed Smith PRS Wood Library Custom 24 Quilt 10 Top - Fad,https://www.instagram.com/p/CTYFV16reuO/
CTXhW4UL2lY,2021-09-03,Taylor Builder's Edition 517e Grand Pacific V-Class Left Handed 2019 - Wild Honey Burst,59999,,NO,guitarshome   239w Taylor Builder's Edition 517e Grand Pacific V-Class Left Hand,https://www.instagram.com/p/CTXhW4UL2lY/
CTVcgiArYAI,2021-09-02,- Jackson Ampworks Britain 30 Amp Head,31999,,NO,"guitarshome   239w - Jackson Ampworks Britain 30 Amp Head *** $31,999 *** - Jack",https://www.instagram.com/p/CTVcgiArYAI/
CTU4WrFLprw,2021-09-02,Paul Reed Smith PRS Wood Library Special 22 - Seafoam Green 2019,93999,,NO,guitarshome   239w Paul Reed Smith PRS Wood Library Special 22 - Seafoam Green 2,https://www.instagram.com/p/CTU4WrFLprw/
CTS36C-LcxN,2021-09-01,PRS Wood Library 10 top Custom 24 Semi-Hollow 2018 Swamp Ash & Stained Flame Neck - Mash Green Smokeburst,91999,,NO,guitarshome   239w PRS Wood Library 10 top Custom 24 Semi-Hollow 2018 Swamp Ash ,https://www.instagram.com/p/CTS36C-LcxN/
CTP3soGrvAv,2021-08-31,"Paul Reed Smith PRS Wood Library P245 Single Cut ""SC245"" Limited Piezo 10 Top - Honey",85999,,NO,"guitarshome   239w Paul Reed Smith PRS Wood Library P245 Single Cut ""SC245"" Limi",https://www.instagram.com/p/CTP3soGrvAv/
CTNH6BGrTrt,2021-08-30,Suhr Classic Antique Custom Black Extra Heavy Aging,69999,,NO,"guitarshome   239w Suhr Classic Antique Custom Black Extra Heavy Aging  *** $69,",https://www.instagram.com/p/CTNH6BGrTrt/
CTLnmrkrU4P,2021-08-30,Paul Reed Smith PRS Special 22 Limited Edition Semi-Hollow 2019 - Blue Burst,85999,,NO,guitarshome   239w Paul Reed Smith PRS Special 22 Limited Edition Semi-Hollow 20,https://www.instagram.com/p/CTLnmrkrU4P/
CTKw7avLwGF,2021-08-29,Taylor 610e Dreadnought – - Awesome Brown Sugar Maple Flamed Back & Sides,59999,,NO,guitarshome   239w Taylor 610e Dreadnought   - Awesome Brown Sugar Maple Flamed ,https://www.instagram.com/p/CTKw7avLwGF/
CTJBLrmrvWE,2021-08-29,Taylor 614ce Builder's Edition V-Class Bracing - Wild Honey Burst (New 2020),91999,,NO,guitarshome   239w Taylor 614ce Builder's Edition V-Class Bracing - Wild Honey B,https://www.instagram.com/p/CTJBLrmrvWE/
CTH9n4hLVVw,2021-08-28,Yamaha SC600 1980s Red,19999,,NO,"guitarshome   240w Yamaha SC600 1980s Red  *** $19,999 ***  Visita WWW.GUITARS-H",https://www.instagram.com/p/CTH9n4hLVVw/
CTGAJgdr92i,2021-08-27,Edited,85999,,NO,guitarshome   Edited • 240w Gibson R8 Les Paul Historic 1958 Custom Shop '58 - D,https://www.instagram.com/p/CTGAJgdr92i/
CTFWtG6Los7,2021-08-27,Paul Reed Smith PRS Custom 24 2002 - Cherry Burst,45999,,NO,"guitarshome   240w Paul Reed Smith PRS Custom 24 2002 - Cherry Burst  *** $45,99",https://www.instagram.com/p/CTFWtG6Los7/
CTDxNHpLR8M,2021-08-27,Gibson Les Paul Standard 2000 Birdseye Maple Top - Cherry Burst,45999,,NO,guitarshome   240w Gibson Les Paul Standard 2000 Birdseye Maple Top - Cherry Bur,https://www.instagram.com/p/CTDxNHpLR8M/
CTCyEyLL4Nq,2021-08-26,Fender 75th Anniversary Commemorative Telecaster - Bourbon Burst,41999,,NO,guitarshome   240w Fender 75th Anniversary Commemorative Telecaster - Bourbon Bu,https://www.instagram.com/p/CTCyEyLL4Nq/
CTAOWLsLQGf,2021-08-25,Fender Stratocaster Custom Shop Artisan Spalted Maple,79999,,NO,guitarshome   240w Fender Stratocaster Custom Shop Artisan Spalted Maple  *** $7,https://www.instagram.com/p/CTAOWLsLQGf/
CT9_VgeL87h,2021-09-18,Paul Reed Smith PRS Custom 24 2002 - Cherry Burst,45999,,NO,"guitarshome   237w Paul Reed Smith PRS Custom 24 2002 - Cherry Burst  *** $45,99",https://www.instagram.com/p/CT9_VgeL87h/
CT8T3qvLpK7,2021-09-18,Gibson Les Paul Standard 2000 Birdseye Maple Top - Cherry Burst,45999,,NO,guitarshome   237w Gibson Les Paul Standard 2000 Birdseye Maple Top - Cherry Bur,https://www.instagram.com/p/CT8T3qvLpK7/
CT7g6wtLwiX,2021-09-17,Paul Reed Smith PRS Custom 24 Quilt 10 Top 2018 - Satin River Blue,91999,,NO,guitarshome   237w Paul Reed Smith PRS Custom 24 Quilt 10 Top 2018 - Satin River,https://www.instagram.com/p/CT7g6wtLwiX/
CT3MdCCLSI7,2021-09-16,Paul Reed Smith PRS Wood Library DGT Quilt Top - Cherry Sunburst,88999,,NO,guitarshome   237w Paul Reed Smith PRS Wood Library DGT Quilt Top - Cherry Sunbu,https://www.instagram.com/p/CT3MdCCLSI7/
CT2bt0wp1Zw,2021-09-15,Fender Custom Shop Limited 50´s Rosewood Neck Journeyman Relic Telecaster Aged White Blonde,64999,,NO,guitarshome   237w Fender Custom Shop Limited 50´s Rosewood Neck Journeyman Reli,https://www.instagram.com/p/CT2bt0wp1Zw/
CT0milVr_Hf,2021-09-15,Paul Reed Smith PRS Custom 22 Piezo (P22) Artist Cocobolo Neck 2012 - Black Gold Burst,79999,,NO,guitarshome   237w Paul Reed Smith PRS Custom 22 Piezo (P22) Artist Cocobolo Nec,https://www.instagram.com/p/CT0milVr_Hf/
CSzYZLprwu1,2021-08-20,Fender Stratocaster Custom Shop Artisan Claro Walnut,71999,,NO,guitarshome   241w Fender Stratocaster Custom Shop Artisan Claro Walnut  *** $71,https://www.instagram.com/p/CSzYZLprwu1/
CSw7nBdLpNN,2021-08-19,Charvel San Dimas 1996 Custom Mahogany Honduras & Birdseye Maple Neck,34999,,NO,guitarshome   241w Charvel San Dimas 1996 Custom Mahogany Honduras & Birdseye Ma,https://www.instagram.com/p/CSw7nBdLpNN/
CSufy0KLwvM,2021-08-18,Gibson Les Paul Joe Bonamassa 2016 Limited Tomato Soup Burst,69999,,NO,guitarshome   241w Gibson Les Paul Joe Bonamassa 2016 Limited Tomato Soup Burst ,https://www.instagram.com/p/CSufy0KLwvM/
CSu-7WCrQQx,2021-08-18,Suhr Custom Classic Standard Quilt Top - Trans Amber Honey,59999,,NO,guitarshome   241w Suhr Custom Classic Standard Quilt Top - Trans Amber Honey  *,https://www.instagram.com/p/CSu-7WCrQQx/
CSss3JSLedO,2021-08-18,Gibson Les Paul Standard Limited Premium Plus - Translucent Black,40999,,NO,guitarshome   241w Gibson Les Paul Standard Limited Premium Plus - Translucent B,https://www.instagram.com/p/CSss3JSLedO/
CSroaCNMHb0,2021-08-17,Gibson Les Paul Historic 1958 Custom Shop R8 '58 - Bourbon / Iced Tea Burst,85999,,NO,guitarshome   241w Gibson Les Paul Historic 1958 Custom Shop R8 '58 - Bourbon / ,https://www.instagram.com/p/CSroaCNMHb0/
CSqD8RELhjq,2021-08-17,Carvin SCB6 - Ebony Black,22999,,NO,"guitarshome   241w Carvin SCB6 - Ebony Black  *** $22,999 ***  Visita WWW.GUITAR",https://www.instagram.com/p/CSqD8RELhjq/
CSpI4l0rLWR,2021-08-16,Taylor 520e Limited Edition Tropical Mahogany - Shaded Edge burst,,,NO,guitarshome   241w Taylor 520e Limited Edition Tropical Mahogany - Shaded Edge b,https://www.instagram.com/p/CSpI4l0rLWR/
